Node,Community,X,Y
Ladislav Langner,2,0.2884916210868728,-2.19513307591066
Lucas Do Valle Cardoso,1,-0.06618764493245285,-2.520136316366773
Luis Eduardo Ballester Llagaria,0,1.9297165796732285,-0.8199882069540333
Matthias Dann,2,2.060719988657081,-1.0913496311307729
Mees van Osch,1,-1.0802825134474043,-1.6988847424837292
Meilis Annaberdiev,0,2.9850517273193264,-0.1987055854642076
Michael Song,1,-0.25146168106006606,-2.5347422268236612
Michal Mazurkiewicz,1,-0.1828125762864501,-2.504620550221343
Mikhael Garakov,0,1.8245422385593149,-1.0305069519969194
Milos Milosevic,1,-0.029575781976295942,-2.3640167494568662
Mladen Gajic,1,-0.18153253099153427,-2.5518514326662824
Mohamed Nouali,1,1.184134912404732,-1.529299043374611
Namitbir Singh Walia,0,1.7941202338988196,-1.0321024921909407
Nguyen Ngoc Truong Son,2,-1.2508018453207341,-1.5478103581259315
Olga Girya,2,0.010893573589394063,-2.158234937674302
Oliver Wartiovaara,0,5.902472147834802,2.6012008695976143
Panagiotis Hristodoulou,0,0.9854474737761686,-1.630240071103976
Rashad Zeynalli,3,-1.2091311409409642,-1.5339766682506242
Rodion Radzhabov,2,0.014873734638539906,-2.456324966876348
Steven Cooklev,0,1.5163018117504046,-1.172211529435552
Vincent Riff,1,0.10554241326567759,-2.37749210739903
Vitaliy Garbuz,1,0.4831254021567601,-2.0746796391656868
Vladislav Kovalev,2,-0.13120163474456098,-2.359458418749953
Yair Parkhov,0,0.08212240312929846,-2.3304818359294983
Yotam Shohat,1,-0.41424265626623075,-2.3636181590575913
anon102030,1,-0.34738377938424647,-2.4280403744889854
x-8127726737,0,1.8697827322597331,-1.006224239668991
Данил Найдин,1,-0.09363285494040251,-2.428888021337134
Николай Гриценко,3,-1.0586675439264,-1.7651427639036605
Рамиль Садыков,1,-0.524514733927136,-2.3244252513078
Эдуардо Гербелли Нето,1,-0.36790645236336894,-2.3168796967038725
Яков Гинзбург,2,0.1049848431271328,-2.367316540738927
Adrian Suarez Uriel,3,-1.3925541932368342,-1.2029685414381381
Ahmad Al khatib,3,-4.941730710763895,2.763532201635017
Alessio Boraso,3,-1.7592047182841133,-0.8766554680743115
Anil Berk Erdogan,3,-1.4152375898412488,-1.2171822741342455
Anna Kubicka,3,-1.4472937991947779,-1.195544049636453
Dion Krivenko,3,-3.89297748915713,1.5281911987718744
Inigo Riveiro,3,-1.855080109874863,-0.7428579137302779
Irina Petrova,3,-2.2603604267746245,-0.2908559892049044
Isak Storme,3,-1.9314596162252498,-0.6130716374312423
Jann-Christian Tiarks,3,-0.610412110029454,-2.157057638623682
Jiner Zhu,2,-0.6736319232086824,-2.1678597893659193
Mathis Sabatier,2,-0.2707338043086768,-2.4249967258292804
Plamen Stefanov,3,-1.7806518735744663,-0.8139208050692857
Wojciech Śmieszek,3,-2.320264523689068,-0.20064592223848987
Yichen Han,3,-2.1009209892220806,-0.49156486304704194
x-5963514717,3,-2.495507337895183,-0.10538586827507822
CAMPO ELIAS GUZMAN,0,0.5004389113951649,-1.978276563018795
Deepweb2020,0,1.7259745467680516,-0.8934814253243155
Jacques Muller Luxama,0,2.3466574954972015,-0.3440726332664878
Mark Biernacki,3,-0.5461529093802361,-2.241071406139502
Rudi Olenik Campa,3,-0.7226497345863618,-2.0467773633848365
Simao Poscidonio Dias,4,-0.2707745914696883,-2.5002823804039513
Unknown_IM,0,0.12803741500924104,-2.2805891350722893
Vilmos Balint,1,-0.06763051999085064,-2.444688650062992
Ivan Vihor Krsnik Cohar,3,-0.626961704148017,-2.181442966670577
Jesper Kjaergaard-Jensen,1,-0.5929278828230041,-2.1374661128882613
Mateusz Brozyna,3,-0.9391966378425536,-1.8201662793636177
Mikhail Gusev,1,-0.3534765118248274,-2.4809955977028464
Miłosz Szpar,1,0.20010389262084846,-2.3552509168447022
Nicolò Napoli,1,-0.3866866722371434,-2.42792899387006
Oleksandr Bortnyk,4,-0.7093828512269006,-2.1714578724348335
Stanislav Kovalevsky,1,-0.33130471330985434,-2.37812804132035
Adham Fawzy,3,-0.8288072778877046,-1.9530002042863344
Aram Hakobyan,2,-0.7713023142912697,-2.0040701512819266
Cristobal Henriquez,1,-0.2510146292005269,-2.4890025163403435
Enes Tanriverdi,2,0.5151640760444615,-2.1782649133791785
Farzad Bolourchifard,3,-1.9458830212359302,-0.7019212426222612
Gilbert Elroy Tarigan,3,-4.310986838801843,1.9532098247077507
Hamed Wafa,3,-2.256981640326241,-0.3424626245925034
Hans Niemann,2,-0.2639394601405365,-2.3684549132105555
Jose Fernando Cuenca,2,-1.2241724209853757,-1.6385347688789553
Lenaerts Lennert,2,0.4125991499258084,-2.1525361162452836
Maksim Chigaev,2,-0.38502224980964783,-2.343116945211264
Maxime Vachier-Lagrave,2,-1.1560111162631566,-1.6710727774486176
Noël Studer,2,-0.20437072420709734,-2.449413914628459
Pouya Idani,2,-0.3680745305189474,-2.400530644830179
Stefan Eilers,3,-0.7048565761876237,-2.1497069509272793
kirillshevchenko,3,-1.9325844555553868,-0.8024379143486949
Alejandro Castellanos Villela,2,-0.24046309409838068,-2.5034484309665452
Aleksandar Indjic,2,-0.25985563262498235,-2.5012662983968736
Alexandru Calin,1,-0.28603929075468665,-2.5092570057325507
Anastasia Bodnaruk,1,-0.44356009355594034,-2.3530258171266794
Asa Hoffmann,1,-0.29545662181513416,-2.3146821966391338
Deepak Aaron,1,-0.7244664903585926,-2.1227083819446055
Dmitry Maximov,1,-0.3213328246112948,-2.470227264339251
Eline Roebers,0,2.002446170608377,-0.7696131797334409
Enzo Ferrara,1,0.22314341802390739,-2.177187925225707
Iwo Karolczuk,2,0.1103571169420906,-2.37714361471922
Jakub Borawski,1,-0.2597980160136816,-2.3791517804715974
Kacper Piorun,2,-0.20517053881057018,-2.556772734719791
Kacper Polok,1,-0.45895494498689554,-2.3835281500871908
Kirill Alekseenko,4,-0.3301450447924521,-2.515213514633372
Kuzmicz Krystian,1,0.09538328183658402,-2.2681854132276693
Munkhgal Gombosuren,3,-2.3489135602156046,-0.25081783847504546
Nikolay Kleimenov,1,-0.39966617654555914,-2.4283649219231385
Sebastian Mihajlov,1,0.29202195565887823,-2.1371240558762774
Semen Kazmin,3,-0.7697788441478239,-2.076482438753897
Simon Williams,1,-0.02074338199832482,-2.2645442408092733
Talibov Shiroghlan,2,-0.39886212521402664,-2.3874467605381975
Tuna Özateş,1,-0.9634211649778617,-1.9291273490373346
Xavier Martinez Pla,2,-0.4257675842967579,-2.3231523710524398
broskolis,1,-0.37573265239905057,-2.4166558714850948
Азат Габдрахманов,2,-0.5598664464141269,-2.214831588522921
Antonios Gkavardinas,3,-1.7625490789144014,-0.8970653493846312
Claudius Gottstein,2,-0.26158188543225996,-2.2157330036202776
Dana Tuleyeva-Aketayeva,2,0.14791183952812878,-2.119858145225432
Denis Kozlov,2,-0.23727809088964563,-2.4171313515090738
Maximiliano Rossi,3,-0.9692795198361457,-1.7534683403330587
Rasmus Skytte,1,-0.7551040724675986,-1.9734647901642037
Robert Gabriel,1,-0.27797695880181317,-2.5045795764413255
Roman Shton,2,-0.21208065784338853,-2.5167551956520815
Ruben Akhayan,3,-0.780352514183291,-1.978543706467114
Thomas Kahlert,2,0.3209169077564702,-2.1385334597166508
Andrei Olhovik,2,-0.3356626663611542,-2.4153217535726705
Arjun Erigaisi,2,-0.1765643750459075,-2.552446555562447
Cristian Robledo,0,0.2296535073193708,-2.219793409897546
Ekaterini Pavlidou,2,-0.29391633856060473,-2.3016404188263584
Hamidreza Ebrahimi Herab,3,-0.8758094706907322,-1.8624270005440897
Ilija Stanojevic,1,-0.2694152861999525,-2.530694167218296
Marcin Sieciechowicz,2,-0.961391824656848,-1.867249625677738
Tahsin Tajwar Zia,3,-1.8019052259224941,-0.825019153697559
Vadim Bobkov,2,0.0405859076031998,-2.3613418260838364
Andriy Diachek,3,-1.3304838616188834,-1.4672042751921022
Anish Giri,2,0.8401616595790798,-2.019688111302073
Daniel Taboas Rodriguez,2,-0.45409621763071223,-2.374232549705398
Dmitry Andreikin,2,0.8786129695274788,-2.0643187560589435
Egor Lashkin,2,0.36026633088561444,-2.2923630231193037
Haowen Xue,2,-0.39656832573199613,-2.225581133283847
Hovik Hayrapetyan,2,0.6111703983725101,-2.143092532422465
Jaime Santos Latasa,2,0.47242817416494826,-2.1998994423144653
Josep Lacasa Diaz,2,1.604255304191499,-1.3479544877052931
Kosma Pacan-Milej,2,1.208626886736712,-1.7352329077949291
Liem Le,2,0.2006368975540631,-2.3957432093823074
Quoc Hy Nguyen,2,0.8159874121180695,-1.9857348399662134
VladimirKramnik,2,-0.09223503996315047,-2.2058497087277478
Adrian Martinez Fernandez,3,-1.248954080924728,-1.525655012512051
Egor Koshulyan,1,-0.585331340261846,-2.232765988163416
Elijah Logozar,1,-0.40163516941523486,-2.161521800220601
Ian Ocampos,1,0.2677550220666224,-2.2219287353106236
Manoj Mishra,0,0.5454392755131008,-1.954740152707623
Ronan Le Goff,1,-0.4180679723392611,-2.376096822705435
Tikhon Popov,1,-0.4875111438698912,-2.3447972481099466
Vahe Baghdasaryan,1,-0.22938724984019826,-2.415355895541688
x-3738459472,1,-0.05950145354580656,-2.46158565081512
אהרן בגראטיוני,1,-0.17236250051356206,-2.365006085194489
Alain Prieto Aranguren,4,-0.27978879978677307,-2.5535593951219098
Stanisław Osiecki,1,-0.2288305195320027,-2.5011144914184777
Alexandr Provotorov,3,-3.1134805543720696,0.7726785001437857
Amgalantengis Enkh-Amgalan,1,-1.0330529602743532,-1.7278042653318364
Andrei Macovei,3,-1.2240801015251745,-1.5067667767221198
Andy Woodward,1,-0.2787532752976208,-2.450658956550653
Dawid Niekraś,3,-5.326888731458924,3.289164949665542
Dmitry Rostovtsev,3,-0.9917512213348574,-1.714739382834504
Jorden Van Foreest,3,-3.56003783465598,1.1215034826612336
Michel Alejandro Diaz Perez,3,-2.5891876928145767,0.12226528217546455
Wouter Terlouw,3,-2.6920480063983425,0.2718875346384209
realmadridtv,3,-2.7581134910951994,0.3537362928898215
Adrian Gschnitzer,1,-0.3107205827968703,-2.499794669421126
Bruno André Leite Martins,1,-0.355409518128596,-2.474186351642838
Christian Polster,0,1.3119907594607276,-1.2775842329873106
Davi Sulzbacher,0,2.001320689765381,-0.7184989804201112
David Zhurbinsky,4,-0.8399462132271531,-1.9967956045376656
Jude Shearsby,1,-0.5499854152471174,-2.2855915290740803
Raphael Lagunow,3,-0.40276785377758173,-2.3717689251836447
Yovann Gatineau,4,-0.2427648614042138,-2.5877726313523506
Aran Köhler,3,-0.8379005803532671,-1.9415161098409763
Artak Manukyan,3,-2.0898432952105077,-0.5362213947302449
Evgeni Krasilnikov,1,-0.5100450158637382,-2.2483262122999945
Hampus Sorensen,2,-0.4964989816715499,-2.3077538240141977
Ilya Gutkin,2,-0.459757751450565,-2.3330505521253166
Mathieu Ternault,3,-3.0626655096687747,0.6097591456267828
Milan Jocev,3,-1.2223243359284264,-1.5004808649091819
Nicolas De La Colina,3,-0.4041557996655221,-2.4035605650052987
Raunak Sadhwani,2,-0.005705972364231901,-2.4910615415168786
Akeem Brown,0,1.438787508189723,-1.1549084865042083
Arthur Lucas,1,-0.5011590513483598,-2.288379715689892
Darvi Abraham Crispin Ferreras,0,1.2729383832918713,-1.3891025578978362
David Bernat,2,-0.5821276322390313,-2.1197417366789697
In Vau,0,1.0993419052626598,-1.4634702071955275
Kaganskiy Gleb,1,0.10054978930992285,-2.239987744298964
Mateus Felizardo Viageiro Alice,0,1.7211069862591104,-0.9194641781440048
Pablo Zarnicki,1,-0.042944478259949716,-2.4867630810185384
Papp Petra,3,-0.40138420004118375,-2.3562416206624435
Rakesh Kulkarni,0,0.12462927528586834,-2.282705604501325
Shahdad Teimouri Yadkuri,3,-0.6814674401504959,-2.0703949180399492
Yaacov Norowitz,2,-0.40637663608842695,-2.2294628205650593
Bahadir Ozen,2,0.23114484303416397,-2.3262113415903416
Bahadur Khodzhamkuliev,2,-0.30994156853312566,-2.441862889485685
Dmitrii Marcziter,1,-0.5304997831299219,-2.2586579667740985
Dmitriy Kushko,2,-0.7359119372404894,-2.184750429433577
Gabriel Gähwiler,3,-2.173483027997474,-0.6221485620535827
Ivan Stankovic,2,-0.09345756717846039,-2.5237039157084786
Kavyev_Ruslan,2,-0.13638427837134726,-2.345405517195976
Mr. Sai Han Thiha,3,-1.3228139416795535,-1.4562308704398392
Ruslan Kavyev,3,-1.8308662839472227,-0.7953097353931652
Teodora Injac,2,1.0050987483991558,-1.863970303532041
Vugar Manafov,2,-0.44303599353211576,-2.4086104100038046
Aleksandra Tarnowska,0,1.3373307410772584,-1.2566157718376563
Alfredo Cecilio Miserendino,0,2.964690942387799,0.17503044099498816
Alon Mindlin,2,1.1360095973377153,-1.8184562700731233
Axel Delorme,2,-0.35973463280401174,-2.407020744335762
Christof Sielecki,2,0.045215683822918566,-2.4596743732039545
Danyyil Dvirnyy,2,0.013682132745282674,-2.452162774605543
Darko R Mitrovic,2,0.16875383675773703,-2.3325695993232327
Deysi Cori,2,0.8353015318037554,-1.9341836590267703
Ernesto Real de  Azua,2,0.37995292854975826,-2.3971988051557536
Jesus Alberto Alcazar Jimenez,2,1.1562410992225824,-1.6086026113445686
Karthikeyan Murali,2,1.2158853513818195,-1.6726210940466115
Konstantinos Markidis,2,-0.01227592500640428,-2.460958303120881
Mikhail Kobalia,0,4.43472759388361,1.1230377312325552
Pedro Gil Ferreira Da Silva,0,4.263863755014632,0.9252605301232528
Peter Sadilek,2,0.7369226326188447,-1.940320818309558
Piotr Lopusiewicz,0,3.271499515542095,0.26755936482070564
Ravan Aliyev,2,0.011762467796033042,-2.498135682104732
Raymond Kaufman,0,7.399610171205385,3.835121754344786
Sergey Grigoriants,2,3.155441034629273,-0.24600777617308894
Serhan Berat Özdemir,2,1.2834084027564663,-1.5272285135370707
Soren Bech Hansen,2,-0.14064858723754275,-2.5176941294720185
Stamatis Kourkoulos-Arditis,2,0.4299969712238188,-2.2487038617206254
Stelios Halkias,0,3.926701593263423,0.580954664177569
Tom Decuigniere,2,-0.5939852362734128,-2.2417432291795296
asghar golizadeh,1,-0.29292196635720547,-2.4614640664743406
Ankush Khandelwal,0,6.777979960297193,3.5284417057063986
Aref Vasli,0,0.57015551611647,-1.9300105636918805
Bogusz Piliczewski,0,2.1888741518161243,-0.5073095495389983
Dmitrij Skurikhin,0,5.735930021034827,2.6603343131336246
Fernando Díaz,0,0.4431707502822394,-2.0381082127610557
Harald Schmidt,0,1.8582460625528319,-0.813358495211349
Ilya Gruzman,0,2.99518508441668,0.2179697032073336
Jesús Manuel Vargas Pereda,0,5.499895413949654,2.4636109269471786
Juan Carlos Mesa Cruz,0,3.065524020929436,0.26584270314161873
Luis Galego,0,0.71194383791526,-1.8014338514106285
Marco Cordeiro,1,0.09266467734402954,-2.35828828139334
Marcos Rodriguez Fontecha,0,1.1208478673790832,-1.434437199013484
Matthia Bach,0,6.964826305697633,3.711828300583745
Matyáš Zeman,0,2.829282884974004,0.09655323820937461
Mikhail Pesotskiy,0,0.9554306141230098,-1.6097178839368689
Mohamed Ezat,0,0.5700924062925877,-1.9193854270975528
Nikolaos Spyropoulos,0,5.148456251842827,2.0629543730955273
Rafael Miranda,0,2.6744850926714183,-0.05227952177634593
Rômulo Cardoso,0,0.7272033310541683,-1.7770893724480472
Shawn Martinez,0,2.6750543710759453,-0.08742170290521077
Shyaamnikhil P,3,-0.5849017440830705,-2.186143613932021
Soham Kamotra,3,-0.7740304587204332,-1.9854717584428563
Vladimir Chernikov,0,0.6432616060467985,-1.8666814862163188
Yoel Estarling Polanco Nunez,0,1.2917016905668697,-1.3064729904542671
Łukasz Licznerski,1,-0.2842672082912657,-2.4596122582318625
Al-Saffar Araz Basim,0,0.9143891146210245,-1.5956197185405305
Alexander Hernandez Jimenez,0,8.873854954125337,5.396686516783038
Alexander Khripachenko,0,0.8748540059103811,-1.6762400440130498
Altay Eynullayev,0,6.498843478575184,3.1194866061168125
Antonio Pedro Freixial Vasques,0,8.094560382617555,4.652697221188537
Aung Thant Zin,0,6.042718802778532,2.927317592352713
BozeKat,0,7.217039654480705,3.877698914604621
Calin Gheorghiu,0,7.753901350724016,4.30574568207894
Camilo Corredor Castellanos,0,0.6308953465918634,-1.8249230287329445
Carlos Alberto Gallegos Diaz,0,2.9365117636416564,0.10992641887857825
Chris Baker,0,7.359342469299595,3.947338682630325
Christopher Pace,0,5.37382815417876,2.3194104057278757
Cristhian Montero,0,4.2631907859523634,1.3470925572008785
Dalton Perrine,0,8.088741476799758,4.469718580658643
Emilia Dyalog,0,6.998051291383979,3.749883755627099
Evan Rabin,0,2.9034657255941276,0.054517370988030334
Evgeny Alekseev,0,7.006810631074406,3.6639739563980083
Georg Von Buelow,0,5.189530965174887,2.2641322437884317
George Danzer,0,9.020793551702607,5.512667412369726
Harshin Reddy Jagirapu,0,1.0310810232912597,-1.6383989348379535
Henryk Seifert,0,8.584613795665716,5.031485556783504
Huseyin Said Deveci,0,2.3711678116577604,-0.27608899713291263
Ignacio Sainz Aguirre,0,8.163515459029595,4.748880210029858
In Hei Henry Ho,0,6.772304321810845,3.5055743929497427
Jaroslav Sobek,0,9.864715380323315,6.02448409720143
Jean-Christophe Martine,1,0.1517289055330289,-2.249641529366221
Jose Guilherme Barria Santos,0,7.84344388624226,4.478878983588252
Julia Tsukerman,0,4.8846158556568975,1.8483456144348622
Jéssica Trindade Hubner,0,4.793726821905901,1.7694234834855436
Kadir Soria Delgado,0,6.409075539589461,3.0142521472729813
Kevin Davidson,0,6.6764052728133025,3.3836000680627145
Leandro Jiménez,0,2.261640649471945,-0.5047608177043497
Lianet Diaz Garcia,0,7.047652536012465,3.8356808353733203
Lubov Markelova,0,7.25716199813702,3.7902598822152873
MIJuanReyesRosa,0,8.798166636696775,5.297497058951066
Margarita Novikova,1,-0.10653214318850071,-2.2160869124694877
Martin Horcajuelo Rocamora,0,4.926485478601726,1.8950641526599412
Maryana Huda,0,4.308757886817963,1.3923374283227008
Matthew O'Brien,0,8.144178711645784,4.707261925357472
Mert Acikel,0,5.507290050547722,2.4534929404178256
Michal Fiedorek,0,5.756122480972357,2.597094452846133
Michal Tworuszka,0,7.171934911636619,3.8897253833928307
Michel Samuel Lopez Abreu,0,7.615908153174211,4.214720676478554
Mohamed Haddouche,0,3.806608799790222,0.7429009435748267
Oleksandr Prokhorov,0,8.232539486301484,4.842207405006589
Onno Elgersma,0,1.079668281420406,-1.5445199134639738
Pantata007,0,8.38435378361499,4.707343956098761
Patty Castillo,0,9.238255681932584,5.522870304611207
Peter Svidler,0,7.143129328119554,3.602093057280757
Randal Ferguson,0,6.956429604501694,3.7654922136680984
Roshan Sethuraman,1,-0.11051646941172984,-2.3966587097746666
Rubens Gazineu,0,9.397429890646116,5.734337092876075
Salomeja Zaksaite,0,9.783136405669984,6.105047205070495
Sergei Mihajlovskij,0,2.3490989050687268,-0.339175377174379
Sergey Sergienko,0,3.9783073821844184,0.8713834130329884
Stöttner Lukas,0,2.9741046376227964,0.20043560280310418
Sébastien Bouchet,0,6.7804991418266685,3.538242892127653
Tarun Kanyamarala,0,7.542043060944175,4.140559633386972
Tharushi T.H.D. Niklesha,0,6.6063688662871485,3.415385184685564
Thomas Michalczak,0,1.9827144520685094,-0.7163970820956386
Tommi Luukkonen,0,6.374859247242947,3.1373742034158747
Vitorio Chemin,0,7.621007293279119,4.127140623368468
Wagner Guimarães,0,6.467388072805275,3.0450525917458897
Willi Skibbe,0,1.986826982889792,-0.6716521887875025
Zarikovs1999,0,9.657519349802904,6.057677494963753
Alvaro Bayo,2,-0.201257763156513,-2.5539355506210204
SirMittensofMittensville,1,-0.46203882097454085,-2.335226612413943
Vuk Damjanovic,3,-1.7506749057695699,-0.9393197147943385
Aisen Mestnikov,3,-1.14486444620585,-1.5382694088059585
Daria Yurasova,2,-0.46285921303298383,-2.331556741482527
Jens Hirneise,3,-1.3314275804069744,-1.4102182409429096
Leonardo Tristan,2,-0.6144076780518408,-2.1629680823227804
Vladislav Voitovich,3,-0.8643237957991461,-1.8670309378827563
Dimitrios Vazelakis,1,-0.11061170404653779,-2.46371817233182
Dominik Marczuk,1,-0.13240012582500563,-2.4975166879153954
Alan Morris-Suzuki,0,3.0476407352349058,0.18705885051570867
Ari Guz,2,-0.2735662715855421,-2.513735004824379
Cristhian Portal,0,0.08097877205972233,-2.363202391981547
Dragan Popadic,1,-0.20641137526212483,-2.4681592900735496
Iung Alicio de O. Pinheiro,3,-0.4479517473308312,-2.3936136705451876
Oliver Stork,0,0.6997378983505814,-1.8228571478324715
Olzhas Khamzin,3,-0.44860880364522304,-2.3499302684276984
Volkan Yirik,0,2.0179468831409073,-0.6578679150242224
Александр Брюхович,0,2.4353072628816395,-0.34293189145672276
Екатерина Кабанова,0,0.7304677873449478,-1.8034954914437118
Apoorv Kamble,1,-0.27734711210568297,-2.5002733824260157
Lucas Pereira Mendes Da Silva,1,-0.20335653450773808,-2.454262209283545
Michalina Rudzińska,3,-0.7967892482871788,-2.0216551216890646
Nurai Sovetbekova,2,0.6067712547548236,-1.9344477626087078
Ramon Jr. Manon-og,0,2.4193945606217166,-0.29797918632744336
Santiago Guevara,1,0.0302501586190918,-2.1342373292261527
winniethepooh04,0,0.33696090772166937,-2.1506543055079543
Jacob Flynn,3,-0.6742056142620328,-2.1153977444156538
John Bartholomew,2,-0.6210016299981553,-2.1589309225634827
Regita Desyari Putri,2,-0.1999907054766778,-2.4355628818591417
Vasilii Titarov,2,-0.3104885811746114,-2.4883365276967853
BikingBrian,3,-0.6804163317445159,-2.109623209248542
Dan Herman,2,-0.20575794389138852,-2.4153442914784677
Evgenios Ioannidis,2,0.3465998288822997,-2.2104826683050796
Jarmo Hartikainen,0,0.4492137593031661,-1.9200023779342839
Olexiy Bilych,3,-2.8449088139498335,0.3656916285246164
Remy Rushbrooke,3,-0.899718646980487,-1.8410815496672963
Dariusz Bieliński,2,-0.29838507769968725,-2.472332275682081
Dragomirescu Robin,1,-0.9360505719316227,-1.817633492051886
Sebastien Maze,3,-1.4681945606043347,-1.264348922687143
Thore Perske,2,-0.6626235751757397,-2.2123326492198085
Валерий Свиридов,3,-1.6084696926220419,-1.2363563111681604
Alexey Chos,0,2.4681069576145154,-0.2893746401295413
Alkhoori Eisa Mohmood,0,4.582612776782296,1.6505799667693284
Bilel Bellahcene,0,1.1523761600817695,-1.485584344798735
Brahian Diaz Herquinio,0,1.281313937149802,-1.293588945569604
Cherry Ann Mejia,2,0.18704647626146717,-2.258056880971911
Cumali Unver,2,0.04148761622393424,-2.370789843189166
Daouda Ethmane,0,2.466740377982509,-0.2695401808210564
Diego Flores Quillas,0,6.489393165901009,3.2978607162255544
Eric Hon,0,3.2580136102970387,0.4727165791037157
Gabriel Lenoir,0,4.561390458128495,1.6320114347727737
Hasan Atis,0,3.3441926703825815,0.5711697554563008
Héctor Elissalt Cardenas,0,8.603310579338123,5.010918975520186
Jorge Soto Vega,0,4.59091791212866,1.670092402234908
Kerry Stead,0,1.9872242303830114,-0.7049050434282157
Korun Gulamirian,0,0.9950720752213572,-1.5717297575890559
Md Jamal Uddin,0,6.566875376556173,3.3864248495717324
Nasrin Babayeva,0,8.553544293958488,5.053689930820975
Nicolas Cogan,0,1.0772658018461405,-1.4626059324361715
Phuong Hanh Luong,0,2.7198881450568306,-0.19446894704067796
Renzo Jhonathan Rengifo Blancas,1,-0.01784399964108045,-2.2292895289552233
Serafin Moral Garcia,2,0.3647912504762419,-2.1688179065150366
Victor Bologan,0,1.461022057557084,-1.1832036931086356
barte bongo,0,5.52346938291801,2.425934488740849
zbigniew wieczorek,0,0.6956868696384456,-1.8194014849444227
Alberto Barp,2,2.992403100149426,-0.2602067638239399
Alexander Gelman,0,3.6874097486879513,0.695350452925017
Alvar Alonso Rosell,0,3.5515092397489982,0.30033895970152846
Ana Kuchava,0,7.1978441464672756,3.558525871091865
Anatoliy Emeliantsev,0,5.928758753240492,2.660635680824984
Andrew Green,0,4.205461828744598,1.18630667560414
Andrey Gorovets,0,5.807753045622911,2.321245415710537
Anysia Thomas,0,4.644940363130488,1.3768630679996676
Aurelio Vila Dupla,0,5.430848478676881,1.9272247881080178
Ben Johnson,0,5.606150932817165,2.2596877515512865
Bojan Todorovic,0,5.945919184296498,2.453350809433645
Daniel Gormally,2,1.9816867132785587,-1.0515156355452393
Daniel Marcolino,0,4.348672464943673,1.1914685415765744
Diego Berardino,0,5.206788938080057,1.7080561012847275
Dmitriy Bocharov,0,6.579278973731589,2.96535430493202
Dmitry Frolyanov,0,4.960797739825299,1.499154878516652
DrMamaliga,0,5.279094230806217,2.1241241428257864
Eduard Kanter,0,1.9492799642005565,-0.8746425482399025
Eesha Karavade,0,4.031257537674418,0.7904963160949713
Egor Bykov,0,0.25368908259471745,-2.2559174450317574
Erzhan Zhakshylykov,0,6.590139962466501,2.868697509718303
Farid Mustafayev,0,3.2749193521294346,0.3770194142608993
Flávio Bezerra,0,7.820634094210624,4.241188215578792
Gara Balajaev,0,7.282001986674179,3.927290320347886
Gisela Roque Sola,0,6.916430720945375,3.493858323124657
Gloomy_Wanderer,2,1.2845889260124608,-1.7481992756127056
Igor Lutz,0,6.271616480390647,3.011939066049559
Jeffery Xiong,0,4.474836747919524,1.1031153036913819
John Merriman,0,4.927151840420024,1.7764954154493178
Johnathan Bakalchuk,0,0.612751417701595,-1.904495279049551
Joseph Zeltsan,0,3.597710594303164,0.5128393244860883
Kaspar Kappeler,0,5.083148623867043,1.8617003050448642
Kim Yew Chan,0,1.7321451946623374,-1.1301422978428237
Konstantin Begunov,2,0.315240313725716,-2.1104875875546023
Lamine Brahami,0,5.445460630524879,2.14182238267462
Looi Xin Hao,0,3.8409852874632446,0.9955674038570809
Luis Roque,0,6.172976438964229,2.7595915623892915
Margarita Fakhretdinova,0,0.2835109706985148,-2.155073592487681
Matthias Mattenberger,0,7.003428724014861,3.525943887970511
Michal Redzisz,0,5.44809843146629,2.2174946343288844
Mykhaylo Kepeshchuk,2,1.7476490847693018,-1.2622393932264018
Nate Solon,0,8.636427484842608,4.696115817099489
Nicodim_Cosmin Stepanencu,0,5.117799156724868,1.9578592936386847
Nils Grandelius,2,4.110717865905658,0.5749636378120455
Oleksandr Matlak,2,0.7006528075669352,-1.949728865031242
Oleksandr Yevchenko,0,5.736719026077789,2.5984627140923253
Olga Badelka,0,5.006341514052065,1.8697011362918752
Olga Karavaeva,0,0.19557945224334583,-2.28784269226733
Padmini Rout,0,3.6035902439432985,0.5727388053583318
Paul Makarov,0,3.9694154777759123,1.0445591022070395
Pavel Skatchkov,0,8.126732936628986,4.45352225149931
Pavel Smirnov,2,3.039643369920231,-0.2560016108329877
Raahul V S,0,5.4334632903976665,2.3312742681893424
Robinson Perez,0,7.429382571953666,4.014568789672471
SamuelGhimpu2003,0,2.5629401727924632,-0.2019245015631231
Sethuraman S.P,0,3.493748804900617,0.2726106472598304
Shaashwath Sivakumar,0,6.49712630794024,3.3114532439088467
Tiago Cunha Navarro,0,7.561206201001632,4.028408670464674
Vantika Agrawal,2,1.5700266506317415,-1.3897200959548266
Viktor Romanchuk,2,2.1759682331943346,-0.8320422933467954
Vladimir Belous,0,2.9587616604326428,-0.09672415249462996
Wiktoria Śmietańska,0,4.805999560378959,1.7395890256060005
William Olsson,0,2.299565211918929,-0.6584539499818546
Yidong Chen,0,3.691915693759375,0.7905702767291567
Zarina Shafigullina,0,2.2462944003288072,-0.6174373375054532
Zeinep Sultanbek,0,8.96548887488584,5.236937904882236
Zoran Velickovic,0,3.9879291365390466,0.6222220763253055
Zozek Salah Mohammed Mohammed,0,4.420427853805841,1.1324663294759958
Zviad Izoria,2,4.172746134959396,0.7441835745874431
